# ISO 639-3 language codes used by chatter.
#
# Source: the ISO 639-3 code tables published by iso639-3.sil.org, the ISO
# registration authority for the standard. This file is a DERIVED product:
# it carries the identifiers chatter needs and nothing else, and it is not
# the code tables. The identifiers themselves are unmodified.
#
# Release: 20260715
# Generated by: scripts/update_iso639_3.py (re-run it when a new release
# appears; never hand-edit this file).
#
# Columns: code<TAB>status<TAB>change_to
#   current      assigned today.
#   retired      no longer assigned, still VALID here because a CHAT file is
#                a historical document; change_to names its replacement.
#   private_use  qaa..qtz, reserved by the standard for local use.
#
# Totals: 7927 current, 388 retired, 520 private use, 8835 in all.
dup	current	
duq	current	
dur	current	
dus	current	
duu	current	
duv	current	
duw	current	
dux	current	
duy	current	
duz	current	
dva	current	
dwa	current	
dwk	current	
dwl	retired	
dwr	current	
dws	current	
dwu	current	
dww	current	
dwy	current	
dwz	current	
dya	current	
dyb	current	
dyd	current	
dyg	current	
dyi	current	
dyk	retired	
dyl	current	
dym	current	
dyn	current	
dyo	current	
dyr	current	
dyu	current	
dyy	current	
dza	current	
dzd	current	
dze	current	
dzg	current	
dzl	current	
dzn	current	
dzo	current	
eaa	current	
ebc	current	
ebg	current	
ebk	current	
ebo	current	
ebr	current	
ebu	current	
ecr	current	
ecs	current	
ecy	current	
eee	current	
efa	current	
efe	current	
efi	current	
ega	current	
egl	current	
egm	current	
ego	current	
egy	current	
ehs	current	
ehu	current	
eip	current	
eit	current	
eiv	current	
eja	current	
eka	current	
ekc	retired	
eke	current	
ekg	current	
eki	current	
ekk	current	
ekl	current	
ekm	current	
eko	current	
ekp	current	
ekr	current	
eky	current	
ele	current	
elh	current	
eli	current	
elk	current	
ell	current	
elm	current	
elo	current	
elp	retired	
elu	current	
elx	current	
ema	current	
emb	current	
eme	current	
emg	current	
emi	current	
emk	current	
eml	retired	
emm	current	
emn	current	
emo	retired	
emp	current	
emq	current	
ems	current	
emu	current	
emw	current	
emx	current	
emy	current	
emz	current	
ena	current	
enb	current	
enc	current	
end	current	
enf	current	
eng	current	
enh	current	
eni	retired	pse
enl	current	
enm	current	
enn	current	
eno	current	
enq	current	
enr	current	
enu	current	
env	current	
enw	current	
enx	current	
eot	current	
epi	current	
epo	current	
era	current	
erg	current	
erh	current	
eri	current	
erk	current	
ero	current	
err	current	
ers	current	
ert	current	
erw	current	
ese	current	
esg	current	
esh	current	
esi	current	
esk	current	
esl	current	
esm	current	
esn	current	
eso	current	
esq	current	
ess	current	
est	current	
esu	current	
esy	current	
etb	current	
etc	current	
eth	current	
etn	current	
eto	current	
etr	current	
ets	current	
ett	current	
etu	current	
etx	current	
etz	current	
eud	current	
eur	retired	
eus	current	
eve	current	
evh	current	
evn	current	
ewe	current	
ewo	current	
ext	current	
eya	current	
eyo	current	
eza	current	
eze	current	
faa	current	
fab	current	
fad	current	
faf	current	
fag	current	
fah	current	
fai	current	
faj	current	
fak	current	
fal	current	
fam	current	
fan	current	
fao	current	
fap	current	
far	current	
fas	current	
fat	current	
fau	current	
fax	current	
fay	current	
faz	current	
fbl	current	
fcs	current	
fer	current	
ffi	current	
ffm	current	
fgr	current	
fia	current	
fie	current	
fif	current	
fij	current	
fil	current	
fin	current	
fip	current	
fir	current	
fit	current	
fiw	current	
fiz	retired	
fkk	current	
fkv	current	
fla	current	
flh	current	
fli	current	
fll	current	
flm	retired	
fln	current	
flr	current	
fly	current	
fmp	current	
fmu	current	
fnb	current	
fng	current	
fni	current	
fod	current	
foi	current	
fom	current	
fon	current	
for	current	
fos	current	
fpe	current	
fqs	current	
fra	current	
frc	current	
frd	current	
fri	retired	fry
frk	current	
frm	current	
fro	current	
frp	current	
frq	current	
frr	current	
frs	current	
frt	current	
fry	current	
fse	current	
fsl	current	
fss	current	
fub	current	
fuc	current	
fud	current	
fue	current	
fuf	current	
fuh	current	
fui	current	
fuj	current	
ful	current	
fum	current	
fun	current	
fuq	current	
fur	current	
fut	current	
fuu	current	
fuv	current	
fuy	current	
fvr	current	
fwa	current	
fwe	current	
gaa	current	
gab	current	
gac	current	
gad	current	
gae	current	
gaf	current	
gag	current	
gah	current	
gai	current	
gaj	current	
gak	current	
gal	current	
gam	current	
gan	current	
gao	current	
gap	current	
gaq	current	
gar	current	
gas	current	
gat	current	
gau	current	
gav	retired	dev
gaw	current	
gax	current	
gay	current	
gaz	current	
gba	current	
gbb	current	
gbc	retired	
gbd	current	
gbe	current	
gbf	current	
gbg	current	
gbh	current	
gbi	current	
gbj	current	
gbk	current	
gbl	current	
gbm	current	
gbn	current	
gbo	current	
gbp	current	
gbq	current	
gbr	current	
gbs	current	
gbu	current	
gbv	current	
gbw	current	
gbx	current	
gby	current	
gbz	current	
gcc	current	
gcd	current	
gce	current	
gcf	current	
gcl	current	
gcn	current	
gcr	current	
gct	current	
gda	current	
gdb	current	
gdc	current	
gdd	current	
gde	current	
gdf	current	
gdg	current	
gdh	current	
gdi	current	
gdj	current	
gdk	current	
gdl	current	
gdm	current	
gdn	current	
gdo	current	
gdq	current	
gdr	current	
gds	current	
gdt	current	
gdu	current	
gdx	current	
gea	current	
geb	current	
gec	current	
ged	current	
gef	current	
geg	current	
geh	current	
gei	current	
gej	current	
gek	current	
gel	current	
gen	retired	mxj
geq	current	
ges	current	
gev	current	
gew	current	
gex	current	
gey	current	
gez	current	
gfk	current	
gft	current	
gfx	retired	vaj
gga	current	
ggb	current	
ggd	current	
gge	current	
ggg	current	
ggh	retired	
ggk	current	
ggl	current	
ggm	retired	
ggn	retired	gvr
ggo	retired	
ggr	retired	
ggt	current	
ggu	current	
ggw	current	
gha	current	
ghc	current	
ghe	current	
ghh	current	
ghk	current	
ghl	current	
ghn	current	
gho	current	
ghr	current	
ghs	current	
ght	current	
gia	current	
gib	current	
gic	current	
gid	current	
gie	current	
gig	current	
gih	current	
gii	current	
gil	current	
gim	current	
gin	current	
gio	retired	
gip	current	
giq	current	
gir	current	
gis	current	
git	current	
giu	current	
giw	current	
gix	current	
giy	current	
giz	current	
gji	retired	
gjk	current	
gjm	current	
gjn	current	
gjr	current	
gju	current	
gka	current	
gkd	current	
gke	current	
gkn	current	
gko	current	
gkp	current	
gku	current	
gla	current	
glb	current	
glc	current	
gld	current	
gle	current	
glg	current	
glh	current	
gli	retired	kzk
glj	current	
glk	current	
gll	current	
glo	current	
glr	current	
glu	current	
glv	current	
glw	current	
gly	current	
gma	current	
gmb	current	
gmd	current	
gmg	current	
gmh	current	
gml	current	
gmm	current	
gmn	current	
gmo	retired	
gmr	current	
gmu	current	
gmv	current	
gmx	current	
gmy	current	
gmz	current	
gna	current	
gnb	current	
gnc	current	
gnd	current	
gne	current	
gng	current	
gnh	current	
gni	current	
gnj	current	
gnk	current	
gnl	current	
gnm	current	
gnn	current	
gno	current	
gnq	current	
gnr	current	
gnt	current	
gnu	current	
gnw	current	
gnz	current	
goa	current	
gob	current	
goc	current	
god	current	
goe	current	
gof	current	
gog	current	
goh	current	
goi	current	
goj	current	
gok	current	
gol	current	
gom	current	
gon	current	
goo	current	
gop	current	
goq	current	
gor	current	
gos	current	
got	current	
gou	current	
gov	current	
gow	current	
gox	current	
goy	current	
goz	current	
gpa	current	
gpe	current	
gpn	current	
gqa	current	
gqi	current	
gqn	current	
gqr	current	
gqu	current	
gra	current	
grb	current	
grc	current	
grd	current	
grg	current	
grh	current	
gri	current	
grj	current	
grm	current	
grn	current	
gro	current	
grq	current	
grr	current	
grs	current	
grt	current	
gru	current	
grv	current	
grw	current	
grx	current	
gry	current	
grz	current	
gsc	retired	oci
gse	current	
gsg	current	
gsl	current	
gsm	current	
gsn	current	
gso	current	
gsp	current	
gss	current	
gsw	current	
gta	current	
gti	retired	nyc
gtu	current	
gua	current	
gub	current	
guc	current	
gud	current	
gue	current	
guf	current	
gug	current	
guh	current	
gui	current	
guj	current	
guk	current	
gul	current	
gum	current	
gun	current	
guo	current	
gup	current	
guq	current	
gur	current	
gus	current	
gut	current	
guu	current	
guv	retired	duz
guw	current	
gux	current	
guz	current	
gva	current	
gvc	current	
gve	current	
gvf	current	
gvj	current	
gvl	current	
gvm	current	
gvn	current	
gvo	current	
gvp	current	
gvr	current	
gvs	current	
gvy	current	
gwa	current	
gwb	current	
gwc	current	
gwd	current	
gwe	current	
gwf	current	
gwg	current	
gwi	current	
gwj	current	
gwm	current	
gwn	current	
gwr	current	
gwt	current	
gwu	current	
gww	current	
gwx	current	
gxx	current	
gya	current	
gyb	current	
gyd	current	
gye	current	
gyf	current	
gyg	current	
gyi	current	
gyl	current	
gym	current	
gyn	current	
gyo	current	
gyr	current	
gyy	current	
gyz	current	
gza	current	
gzi	current	
gzn	current	
haa	current	
hab	current	
hac	current	
had	current	
hae	current	
haf	current	
hag	current	
hah	current	
hai	current	
haj	current	
hak	current	
hal	current	
ham	current	
han	current	
hao	current	
hap	current	
haq	current	
har	current	
has	current	
hat	current	
hau	current	
hav	current	
haw	current	
hax	current	
hay	current	
haz	current	
hba	current	
hbb	current	
hbn	current	
hbo	current	
hbs	current	
hbu	current	
hca	current	
hch	current	
hdn	current	
hds	current	
hdy	current	
hea	current	
heb	current	
hed	current	
heg	current	
heh	current	
hei	current	
hem	current	
her	current	
hgm	current	
hgw	current	
hhi	current	
hhr	current	
hhy	current	
hia	current	
hib	current	
hid	current	
hif	current	
hig	current	
hih	current	
hii	current	
hij	current	
hik	current	
hil	current	
hin	current	
hio	current	
hir	current	
hit	current	
hiw	current	
hix	current	
hji	current	
hka	current	
hke	current	
hkh	current	
hkk	current	
hkn	current	
hks	current	
hla	current	
hlb	current	
hld	current	
hle	current	
hlt	current	
hlu	current	
hma	current	
hmb	current	
hmc	current	
hmd	current	
hme	current	
hmf	current	
hmg	current	
hmh	current	
hmi	current	
hmj	current	
hmk	current	
hml	current	
hmm	current	
hmn	current	
hmo	current	
hmp	current	
hmq	current	
hmr	current	
hms	current	
hmt	current	
hmu	current	
hmv	current	
hmw	current	
hmy	current	
hmz	current	
hna	current	
hnd	current	
hne	current	
hng	current	
hnh	current	
hni	current	
hnj	current	
hnm	current	
hnn	current	
hno	current	
hns	current	
hnu	current	
hoa	current	
hob	current	
hoc	current	
hod	current	
hoe	current	
hoh	current	
hoi	current	
hoj	current	
hol	current	
hom	current	
hoo	current	
hop	current	
hor	current	
hos	current	
hot	current	
hov	current	
how	current	
hoy	current	
hoz	current	
hpo	current	
hps	current	
hra	current	
hrc	current	
hre	current	
hrk	current	
hrm	current	
hro	current	
hrp	current	
hrr	retired	jal
hrt	current	
hru	current	
hrv	current	
hrw	current	
hrx	current	
hrz	current	
hsb	current	
hsf	retired	hus
hsh	current	
hsl	current	
hsn	current	
hss	current	
hti	current	
hto	current	
hts	current	
htu	current	
htx	current	
hub	current	
huc	current	
hud	current	
hue	current	
huf	current	
hug	current	
huh	current	
hui	current	
huj	current	
huk	current	
hul	current	
hum	current	
hun	current	
huo	current	
hup	current	
huq	current	
hur	current	
hus	current	
hut	current	
huu	current	
huv	current	
huw	current	
hux	current	
huy	current	
huz	current	
hva	retired	hus
hvc	current	
hve	current	
hvk	current	
hvn	current	
hvv	current	
hwa	current	
hwc	current	
hwo	current	
hya	current	
hye	current	
hyw	current	
iai	current	
ian	current	
iap	retired	
iar	current	
iba	current	
ibb	current	
ibd	current	
ibe	current	
ibg	current	
ibh	current	
ibi	retired	opa
ibl	current	
ibm	current	
ibn	current	
ibo	current	
ibr	current	
ibu	current	
iby	current	
ica	current	
ich	current	
icl	current	
icr	current	
ida	current	
idb	current	
idc	current	
idd	current	
ide	current	
idi	current	
ido	current	
idr	current	
ids	current	
idt	current	
idu	current	
ifa	current	
ifb	current	
ife	current	
iff	current	
ifk	current	
ifm	current	
ifu	current	
ify	current	
igb	current	
ige	current	
igg	current	
igl	current	
igm	current	
ign	current	
igo	current	
igs	current	
igw	current	
ihb	current	
ihi	current	
ihp	current	
ihw	current	
iii	current	
iin	current	
ijc	current	
ije	current	
ijj	current	
ijn	current	
ijs	current	
ike	current	
ikh	current	
iki	current	
ikk	current	
ikl	current	
iko	current	
ikp	current	
ikr	current	
iks	current	
ikt	current	
iku	current	
ikv	current	
ikw	current	
ikx	current	
ikz	current	
ila	current	
ilb	current	
ile	current	
ilg	current	
ili	current	
ilk	current	
ill	retired	
ilm	current	
ilo	current	
ilp	current	
ils	current	
ilu	current	
ilv	current	
ilw	retired	gal
ima	current	
ime	retired	
imi	current	
iml	current	
imn	current	
imo	current	
imr	current	
ims	current	
imt	current	
imy	current	
ina	current	
inb	current	
ind	current	
ing	current	
inh	current	
inj	current	
inl	current	
inm	current	
inn	current	
ino	current	
inp	current	
ins	current	
int	current	
inz	current	
ior	current	
iou	current	
iow	current	
ipi	current	
ipk	current	
ipo	current	
iqu	current	
iqw	current	
ire	current	
irh	current	
iri	current	
irk	current	
irn	current	
irr	current	
iru	current	
irx	current	
iry	current	
isa	current	
isc	current	
isd	current	
ise	current	
isg	current	
ish	current	
isi	current	
isk	current	
isl	current	
ism	current	
isn	current	
iso	current	
isr	current	
ist	current	
isu	current	
isv	current	
ita	current	
itb	current	
itd	current	
ite	current	
iti	current	
itk	current	
itl	current	
itm	current	
ito	current	
itr	current	
its	current	
itt	current	
itu	retired	mzu
itv	current	
itw	current	
itx	current	
ity	current	
itz	current	
ium	current	
ivb	current	
ivv	current	
iwk	current	
iwm	current	
iwo	current	
iws	current	
ixc	current	
ixi	retired	ixl
ixj	retired	ixl
ixl	current	
iya	current	
iyo	current	
iyx	current	
izh	current	
izi	retired	
izm	current	
izr	current	
izz	current	
jaa	current	
jab	current	
jac	current	
jad	current	
jae	current	
jaf	current	
jah	current	
jai	retired	jac
jaj	current	
jak	current	
jal	current	
jam	current	
jan	current	
jao	current	
jap	retired	jaa
jaq	current	
jar	retired	
jas	current	
jat	current	
jau	current	
jav	current	
jax	current	
jay	current	
jaz	current	
jbe	current	
jbi	current	
jbj	current	
jbk	current	
jbm	current	
jbn	current	
jbo	current	
jbr	current	
jbt	current	
jbu	current	
jbw	current	
jcs	current	
jct	current	
jda	current	
jdg	current	
jdt	current	
jeb	current	
jee	current	
jeg	retired	oyb
jeh	current	
jei	current	
jek	current	
jel	current	
jen	current	
jer	current	
jet	current	
jeu	current	
jgb	current	
jge	current	
jgk	current	
jgo	current	
jhi	current	
jhs	current	
jia	current	
jib	current	
jic	current	
jid	current	
jie	current	
jig	current	
jih	current	
jii	current	
jil	current	
jim	current	
jio	current	
jiq	current	
jit	current	
jiu	current	
jiv	current	
jiy	current	
jje	current	
jjr	current	
jka	current	
jkm	current	
jko	current	
jkp	current	
jkr	current	
jks	current	
jku	current	
jle	current	
jls	current	
jma	current	
jmb	current	
jmc	current	
jmd	current	
jmi	current	
jml	current	
jmn	current	
jmr	current	
jms	current	
jmw	current	
jmx	current	
jna	current	
jnd	current	
jng	current	
jni	current	
jnj	current	
jnl	current	
jns	current	
job	current	
jod	current	
jog	current	
jor	current	
jos	current	
jow	current	
jpa	current	
jpn	current	
jpr	current	
jqr	current	
jra	current	
jrb	current	
jrr	current	
jrt	current	
jru	current	
jsl	current	
jua	current	
jub	current	
juc	current	
jud	current	
juh	current	
jui	current	
juk	current	
jul	current	
jum	current	
jun	current	
juo	current	
jup	current	
jur	current	
jus	current	
jut	current	
juu	current	
juw	current	
juy	current	
jvd	current	
jvn	current	
jwi	current	
jya	current	
jye	current	
jyy	current	
kaa	current	
kab	current	
kac	current	
kad	current	
kae	current	
kaf	current	
kag	current	
kah	current	
kai	current	
kaj	current	
kak	current	
kal	current	
kam	current	
kan	current	
kao	current	
kap	current	
kaq	current	
kas	current	
kat	current	
kau	current	
kav	current	
kaw	current	
kax	current	
kay	current	
kaz	current	
kba	current	
kbb	current	
kbc	current	
kbd	current	
kbe	current	
kbf	retired	
kbg	current	
kbh	current	
kbi	current	
kbj	current	
kbk	current	
kbl	current	
kbm	current	
kbn	current	
kbo	current	
kbp	current	
kbq	current	
kbr	current	
kbs	current	
kbt	current	
kbu	current	
kbv	current	
kbw	current	
kbx	current	
kby	current	
kbz	current	
kca	current	
kcb	current	
kcc	current	
kcd	current	
kce	current	
kcf	current	
kcg	current	
kch	current	
kci	current	
kcj	current	
kck	current	
kcl	current	
kcm	current	
kcn	current	
kco	current	
kcp	current	
kcq	current	
kcr	current	
kcs	current	
kct	current	
kcu	current	
kcv	current	
kcw	current	
kcx	current	
kcy	current	
kcz	current	
kda	current	
kdc	current	
kdd	current	
kde	current	
kdf	current	
kdg	current	
kdh	current	
kdi	current	
kdj	current	
kdk	current	
kdl	current	
kdm	current	
kdn	current	
kdp	current	
kdq	current	
kdr	current	
kds	retired	
kdt	current	
kdu	current	
kdv	retired	
kdw	current	
kdx	current	
kdy	current	
kdz	current	
kea	current	
keb	current	
kec	current	
ked	current	
kee	current	
kef	current	
keg	current	
keh	current	
kei	current	
kej	current	
kek	current	
kel	current	
kem	current	
ken	current	
keo	current	
kep	current	
keq	current	
ker	current	
kes	current	
ket	current	
keu	current	
kev	current	
kew	current	
kex	current	
key	current	
kez	current	
kfa	current	
kfb	current	
kfc	current	
kfd	current	
kfe	current	
kff	current	
kfg	current	
kfh	current	
kfi	current	
kfj	current	
kfk	current	
kfl	current	
kfm	current	
kfn	current	
kfo	current	
kfp	current	
kfq	current	
kfr	current	
kfs	current	
kft	current	
kfu	current	
kfv	current	
kfw	current	
kfx	current	
kfy	current	
kfz	current	
kga	current	
kgb	current	
kgc	retired	tdf
kgd	retired	
kge	current	
kgf	current	
kgg	current	
kgh	retired	kml
kgi	current	
kgj	current	
kgk	current	
kgl	current	
kgm	retired	plu
kgn	current	
kgo	current	
kgp	current	
kgq	current	
kgr	current	
kgs	current	
kgt	current	
kgu	current	
kgv	current	
kgw	current	
kgx	current	
kgy	current	
kha	current	
khb	current	
khc	current	
khd	current	
khe	current	
khf	current	
khg	current	
khh	current	
khj	current	
khk	current	
khl	current	
khm	current	
khn	current	
kho	current	
khp	current	
khq	current	
khr	current	
khs	current	
kht	current	
khu	current	
khv	current	
khw	current	
khx	current	
khy	current	
khz	current	
kia	current	
kib	current	
kic	current	
kid	current	
kie	current	
kif	current	
kig	current	
kih	current	
kii	current	
kij	current	
kik	current	
kil	current	
kim	current	
kin	current	
kio	current	
kip	current	
kiq	current	
kir	current	
kis	current	
kit	current	
kiu	current	
kiv	current	
kiw	current	
kix	current	
kiy	current	
kiz	current	
kja	current	
kjb	current	
kjc	current	
kjd	current	
kje	current	
kjf	retired	
kjg	current	
kjh	current	
kji	current	
kjj	current	
kjk	current	
kjl	current	
kjm	current	
kjn	current	
kjo	current	
kjp	current	
kjq	current	
kjr	current	
kjs	current	
kjt	current	
kju	current	
kjv	current	
kjx	current	
kjy	current	
kjz	current	
kka	current	
kkb	current	
kkc	current	
kkd	current	
kke	current	
kkf	current	
kkg	current	
kkh	current	
kki	current	
kkj	current	
kkk	current	
kkl	current	
kkm	current	
kkn	current	
kko	current	
kkp	current	
kkq	current	
kkr	current	
kks	current	
kkt	current	
kku	current	
kkv	current	
kkw	current	
kkx	current	
kky	current	
kkz	current	
kla	current	
klb	current	
klc	current	
kld	current	
kle	current	
klf	current	
klg	current	
klh	current	
kli	current	
klj	current	
klk	current	
kll	current	
klm	current	
kln	current	
klo	current	
klp	current	
klq	current	
klr	current	
kls	current	
klt	current	
klu	current	
klv	current	
klw	current	
klx	current	
kly	current	
klz	current	
kma	current	
kmb	current	
kmc	current	
kmd	current	
kme	current	
kmf	current	
kmg	current	
kmh	current	
kmi	current	
kmj	current	
kmk	current	
kml	current	
kmm	current	
kmn	current	
kmo	current	
kmp	current	
kmq	current	
kmr	current	
kms	current	
kmt	current	
kmu	current	
kmv	current	
kmw	current	
kmx	current	
kmy	current	
kmz	current	
kna	current	
knb	current	
knc	current	
knd	current	
kne	current	
knf	current	
kng	current	
knh	retired	
kni	current	
knj	current	
knk	current	
knl	current	
knm	current	
knn	current	
kno	current	
knp	current	
knq	current	
knr	current	
kns	current	
knt	current	
knu	current	
knv	current	
knw	current	
knx	current	
kny	current	
knz	current	
koa	current	
kob	retired	xsu
koc	current	
kod	current	
koe	current	
kof	current	
kog	current	
koh	current	
koi	current	
koj	retired	kwv
kok	current	
kol	current	
kom	current	
kon	current	
koo	current	
kop	current	
koq	current	
kor	current	
kos	current	
kot	current	
kou	current	
kov	current	
kow	current	
kox	retired	
koy	current	
koz	current	
kpa	current	
kpb	current	
kpc	current	
kpd	current	
kpe	current	
kpf	current	
kpg	current	
kph	current	
kpi	current	
kpj	current	
kpk	current	
kpl	current	
kpm	current	
kpn	current	
kpo	current	
kpp	retired	
kpq	current	
kpr	current	
kps	current	
kpt	current	
kpu	current	
kpv	current	
kpw	current	
kpx	current	
kpy	current	
kpz	current	
kqa	current	
kqb	current	
kqc	current	
kqd	current	
kqe	current	
kqf	current	
kqg	current	
kqh	current	
kqi	current	
kqj	current	
kqk	current	
kql	current	
kqm	current	
kqn	current	
kqo	current	
kqp	current	
kqq	current	
kqr	current	
kqs	current	
kqt	current	
kqu	current	
kqv	current	
kqw	current	
kqx	current	
kqy	current	
kqz	current	
kra	current	
krb	current	
krc	current	
krd	current	
kre	current	
krf	current	
krg	retired	khe
krh	current	
kri	current	
krj	current	
krk	current	
krl	current	
krm	retired	bmf
krn	current	
krp	current	
krq	retired	ljp
krr	current	
krs	current	
krt	current	
kru	current	
krv	current	
krw	current	
krx	current	
kry	current	
krz	current	
ksa	retired	
ksb	current	
ksc	current	
ksd	current	
kse	current	
ksf	current	
ksg	current	
ksh	current	
ksi	current	
ksj	current	
ksk	current	
ksl	current	
ksm	current	
ksn	current	
kso	current	
ksp	current	
ksq	current	
ksr	current	
kss	current	
kst	current	
ksu	current	
ksv	current	
ksw	current	
ksx	current	
ksy	current	
ksz	current	
kta	current	
ktb	current	
ktc	current	
ktd	current	
kte	current	
ktf	current	
ktg	current	
kth	current	
kti	current	
ktj	current	
ktk	current	
ktl	current	
ktm	current	
ktn	current	
kto	current	
ktp	current	
ktq	current	
ktr	retired	dtp
kts	current	
ktt	current	
ktu	current	
ktv	current	
ktw	current	
ktx	current	
kty	current	
ktz	current	
kua	current	
kub	current	
kuc	current	
kud	current	
kue	current	
kuf	current	
kug	current	
kuh	current	
kui	current	
kuj	current	
kuk	current	
kul	current	
kum	current	
kun	current	
kuo	current	
kup	current	
kuq	current	
kur	current	
kus	current	
kut	current	
kuu	current	
kuv	current	
kuw	current	
kux	current	
kuy	current	
kuz	current	
kva	current	
kvb	current	
kvc	current	
kvd	current	
kve	current	
kvf	current	
kvg	current	
kvh	current	
kvi	current	
kvj	current	
kvk	current	
kvl	current	
kvm	current	
kvn	current	
kvo	current	
kvp	current	
kvq	current	
kvr	current	
kvs	retired	gdj
kvt	current	
kvu	current	
kvv	current	
kvw	current	
kvx	current	
kvy	current	
kvz	current	
kwa	current	
kwb	current	
kwc	current	
kwd	current	
kwe	current	
kwf	current	
kwg	current	
kwh	current	
kwi	current	
kwj	current	
kwk	current	
kwl	current	
kwm	current	
kwn	current	
kwo	current	
kwp	current	
kwq	retired	yam
kwr	current	
kws	current	
kwt	current	
kwu	current	
kwv	current	
kww	current	
kwx	current	
kwy	current	
kwz	current	
kxa	current	
kxb	current	
kxc	current	
kxd	current	
kxe	retired	tvd
kxf	current	
kxg	retired	nij
kxh	current	
kxi	current	
kxj	current	
kxk	current	
kxl	retired	kru
kxm	current	
kxn	current	
kxo	current	
kxp	current	
kxq	current	
kxr	current	
kxs	current	
kxt	current	
kxu	retired	
kxv	current	
kxw	current	
kxx	current	
kxy	current	
kxz	current	
kya	current	
kyb	current	
kyc	current	
kyd	current	
kye	current	
kyf	current	
kyg	current	
kyh	current	
kyi	current	
kyj	current	
kyk	current	
kyl	current	
kym	current	
kyn	current	
kyo	current	
kyp	current	
kyq	current	
kyr	current	
kys	current	
kyt	current	
kyu	current	
kyv	current	
kyw	current	
kyx	current	
kyy	current	
kyz	current	
kza	current	
kzb	current	
kzc	current	
kzd	current	
kze	current	
kzf	current	
kzg	current	
kzh	retired	
kzi	current	
kzj	retired	dtp
kzk	current	
kzl	current	
kzm	current	
kzn	current	
kzo	current	
kzp	current	
kzq	current	
kzr	current	
kzs	current	
kzt	retired	dtp
kzu	current	
kzv	current	
kzw	current	
kzx	current	
kzy	current	
kzz	current	
laa	current	
lab	current	
lac	current	
lad	current	
lae	current	
laf	current	
lag	current	
lah	current	
lai	current	
laj	current	
lak	retired	ksp
lal	current	
lam	current	
lan	current	
lao	current	
lap	current	
laq	current	
lar	current	
las	current	
lat	current	
lau	current	
lav	current	
law	current	
lax	current	
lay	current	
laz	current	
lba	retired	
lbb	current	
lbc	current	
lbe	current	
lbf	current	
lbg	current	
lbi	current	
lbj	current	
lbk	current	
lbl	current	
lbm	current	
lbn	current	
lbo	current	
lbq	current	
lbr	current	
lbs	current	
lbt	current	
lbu	current	
lbv	current	
lbw	current	
lbx	current	
lby	current	
lbz	current	
lcc	current	
lcd	current	
lce	current	
lcf	current	
lch	current	
lcl	current	
lcm	current	
lcp	current	
lcq	current	
lcs	current	
lda	current	
ldb	current	
ldd	current	
ldg	current	
ldh	current	
ldi	current	
ldj	current	
ldk	current	
ldl	current	
ldm	current	
ldn	current	
ldo	current	
ldp	current	
ldq	current	
lea	current	
leb	current	
lec	current	
led	current	
lee	current	
lef	current	
leg	retired	
leh	current	
lei	current	
lej	current	
lek	current	
lel	current	
lem	current	
len	current	
leo	current	
lep	current	
leq	current	
ler	current	
les	current	
let	current	
leu	current	
lev	current	
lew	current	
lex	current	
ley	current	
lez	current	
lfa	current	
lfb	current	
lfn	current	
lga	current	
lgb	current	
lgg	current	
lgh	current	
lgi	current	
lgk	current	
lgl	current	
lgm	current	
lgn	current	
lgo	current	
lgq	current	
lgr	current	
lgs	current	
lgt	current	
lgu	current	
lgz	current	
lha	current	
lhh	current	
lhi	current	
lhl	current	
lhm	current	
lhn	current	
lhp	current	
lhs	current	
lht	current	
lhu	current	
lia	current	
lib	current	
lic	current	
lid	current	
lie	current	
lif	current	
lig	current	
lih	current	
lii	retired	raq
lij	current	
lik	current	
lil	current	
lim	current	
lin	current	
lio	current	
lip	current	
liq	current	
lir	current	
lis	current	
lit	current	
liu	current	
liv	current	
liw	current	
lix	current	
liy	current	
liz	current	
lja	current	
lje	current	
lji	current	
ljl	current	
ljp	current	
ljw	current	
ljx	current	
lka	current	
lkb	current	
lkc	current	
lkd	current	
lke	current	
lkh	current	
lki	current	
lkj	current	
lkl	current	
lkm	current	
lkn	current	
lko	current	
lkr	current	
lks	current	
lkt	current	
lku	current	
lky	current	
lla	current	
llb	current	
llc	current	
lld	current	
lle	current	
llf	current	
llg	current	
llh	current	
lli	current	
llj	current	
llk	current	
lll	current	
llm	current	
lln	current	
llo	retired	ngt
llp	current	
llq	current	
lls	current	
llu	current	
llx	current	
lma	current	
lmb	current	
lmc	current	
lmd	current	
lme	current	
lmf	current	
lmg	current	
lmh	current	
lmi	current	
lmj	current	
lmk	current	
lml	current	
lmm	retired	rmx
lmn	current	
lmo	current	
lmp	current	
lmq	current	
lmr	current	
lms	retired	oci
lmt	retired	mui
lmu	current	
lmv	current	
lmw	current	
lmx	current	
lmy	current	
lmz	retired	
lna	current	
lnb	current	
lnc	retired	oci
lnd	current	
lng	current	
lnh	current	
lni	current	
lnj	current	
lnl	current	
lnm	current	
lnn	current	
lno	retired	
lns	current	
lnt	retired	pse
lnu	current	
lnw	current	
lnz	current	
loa	current	
lob	current	
loc	current	
lod	retired	
loe	current	
lof	current	
log	current	
loh	current	
loi	current	
loj	current	
lok	current	
lol	current	
lom	current	
lon	current	
loo	current	
lop	current	
loq	current	
lor	current	
los	current	
lot	current	
lou	current	
lov	current	
low	current	
lox	current	
loy	current	
loz	current	
lpa	current	
lpe	current	
lpn	current	
lpo	current	
lpx	current	
